dataset_name,run_name,model_name,image_size,setting,seed,n_train,k,threshold,positive_neighbors_needed,neighbor_fraction,classes_with_positive_train_examples,mean_auc,mean_accuracy,exact_match_accuracy,f1_macro,f1_micro
chestmnist,dinov2_small_224,facebook/dinov2-small,224,1000-img,5,1000,50,0.05,3,0.05,14,0.5827367165268571,0.7076006264882277,0.0040110526784918445,0.1103686534021563,0.1899033373315459
chestmnist,dinov2_small_224,facebook/dinov2-small,224,1000-img,6,1000,50,0.05,3,0.05,14,0.5911793093693538,0.6631734430112182,0.001871824583296194,0.10751686663280995,0.1795794305564171
chestmnist,dinov2_small_224,facebook/dinov2-small,224,1000-img,7,1000,50,0.05,3,0.05,14,0.5886076714998145,0.6730928399526314,0.002674035118994563,0.11013324177014037,0.18202383228190913
chestmnist,dinov2_small_224,facebook/dinov2-small,224,1000-img,8,1000,50,0.05,3,0.05,14,0.5944000517465403,0.6764926846039244,0.006417684285586951,0.10801288419925896,0.17960475329372255
chestmnist,dinov2_small_224,facebook/dinov2-small,224,1000-img,9,1000,50,0.05,3,0.05,14,0.5965474177238412,0.6826556988781787,0.0025849006150280773,0.10208496359154527,0.18014343048884796
chestmnist,dinov2_small_224,facebook/dinov2-small,224,5000-img,0,5000,100,0.05,5,0.02,14,0.6277260495324766,0.7234729349445456,0.008111239860950173,0.12059061638431846,0.2037508937246778
chestmnist,dinov2_small_224,facebook/dinov2-small,224,5000-img,1,5000,100,0.05,5,0.02,14,0.6252538655070742,0.7452599544140679,0.01149835101167662,0.11317941364155983,0.2086588477284864
chestmnist,dinov2_small_224,facebook/dinov2-small,224,5000-img,2,5000,100,0.05,5,0.02,14,0.6308861776540525,0.7299160862312658,0.008556912380782601,0.12009929659127752,0.20486963693276602
chestmnist,dinov2_small_224,facebook/dinov2-small,224,5000-img,3,5000,100,0.05,5,0.02,14,0.6223587704622883,0.7400646861828786,0.009893929940279883,0.11977098297538764,0.20808844922897876
chestmnist,dinov2_small_224,facebook/dinov2-small,224,5000-img,4,5000,100,0.05,5,0.02,14,0.6193553934022212,0.7219003476245653,0.007754701845084232,0.11516223151950719,0.20178356054237784
chestmnist,dinov2_small_224,facebook/dinov2-small,224,5000-img,5,5000,100,0.05,5,0.02,14,0.6260140643520647,0.7428596895572561,0.011765754523576076,0.11131854149196303,0.20779883095994664
chestmnist,dinov2_small_224,facebook/dinov2-small,224,5000-img,6,5000,100,0.05,5,0.02,14,0.6222659374134787,0.72618517056524,0.009804795436313397,0.11321771527611599,0.20397208803005903
chestmnist,dinov2_small_224,facebook/dinov2-small,224,5000-img,7,5000,100,0.05,5,0.02,14,0.6194490885489128,0.7207161320718678,0.008556912380782601,0.11673978026223711,0.20165253157645688
chestmnist,dinov2_small_224,facebook/dinov2-small,224,5000-img,8,5000,100,0.05,5,0.02,14,0.6192658945036256,0.7253574930284084,0.00953739192441394,0.11535198205008321,0.20100390820352293
chestmnist,dinov2_small_224,facebook/dinov2-small,224,5000-img,9,5000,100,0.05,5,0.02,14,0.6297896932841361,0.723861306711828,0.006863356805419378,0.11577452749473083,0.20277920741121977
chestmnist,dinov2_small_224,facebook/dinov2-small,224,full,full,78468,2000,0.05,100,0.0254880970586736,14,0.689121116710404,0.7067984159525295,0.003297976646759961,0.11998700728853477,0.2042713481010471
